"250917 110410 812";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:35,424; MC01; 54177; SQ 077; ->{event: "AwcsConverterSendS04", plcRecordNo: 1325, itemID: 14474U, indexNo: 1325, locationAWCS: "S01aa          ", barcodeAWCS: "SD0010GOOD_001_v                    ", actualDestMCID: 2, requestedDestMCID: [2, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110411 046";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:35,664; MC01; 54177; SQ 094; ->{event: "AwcsConverterSendS04", plcRecordNo: 1332, itemID: 14481U, indexNo: 1332, locationAWCS: "S01aa          ", barcodeAWCS: "SD0003GOOD_001_v                    ", actualDestMCID: 76, requestedDestMCID: [76, 4, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Used,FromAwcs,NotAttempted", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110411 290";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:35,903; MC01; 54177; SQ 108; ->{event: "AwcsConverterSendS04", plcRecordNo: 1345, itemID: 14494U, indexNo: 1345, locationAWCS: "S01aa          ", barcodeAWCS: "SD0009GOOD_001_v                    ", actualDestMCID: 6, requestedDestMCID: [6, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110411 333";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:35,949; MC01; 54177; SQ 111; ->{event: "AwcsConverterSendS04", plcRecordNo: 1101, itemID: 14250U, indexNo: 1101, locationAWCS: "S01ab          ", barcodeAWCS: "SD0002GOOD_001_v                    ", actualDestMCID: 3002, requestedDestMCID: [3001, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110411 758";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:36,382; MC01; 54177; SQ 131; ->{event: "AwcsConverterSendS04", plcRecordNo: 1328, itemID: 14477U, indexNo: 1328, locationAWCS: "S01aa          ", barcodeAWCS: "SD0005GOOD_001_v                    ", actualDestMCID: 8, requestedDestMCID: [8, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110411 997";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:36,625; MC01; 54177; SQ 165; ->{event: "AwcsConverterSendS04", plcRecordNo: 1342, itemID: 14491U, indexNo: 1342, locationAWCS: "S01aa          ", barcodeAWCS: "SD0010GOOD_001_v                    ", actualDestMCID: 10, requestedDestMCID: [10, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110412 227";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:36,856; MC01; 54177; SQ 183; ->{event: "AwcsConverterSendS04", plcRecordNo: 1335, itemID: 14484U, indexNo: 1335, locationAWCS: "S01aa          ", barcodeAWCS: "SD0009GOOD_001_v                    ", actualDestMCID: 12, requestedDestMCID: [12, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110412 258";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:36,885; MC01; 54177; SQ 190; ->{event: "AwcsConverterSendS04", plcRecordNo: 1108, itemID: 14257U, indexNo: 1108, locationAWCS: "S01ab          ", barcodeAWCS: "SD0004GOOD_001_v                    ", actualDestMCID: 159, requestedDestMCID: [159, -1, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Unused", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110412 466";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:37,094; MC01; 54177; SQ 204; ->{event: "AwcsConverterSendS04", plcRecordNo: 0988, itemID: 14137U, indexNo: 0988, locationAWCS: "S01aa          ", barcodeAWCS: "SD0010GOOD_001_v                    ", actualDestMCID: 4, requestedDestMCID: [4, 76, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Used,FromAwcs,NotAttempted", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
"250917 110412 708";"N";"SMC";"10.158.244.100:7200";"AWCS.Comm";"";"";"22:45:37,336; MC01; 54177; SQ 217; ->{event: "AwcsConverterSendS04", plcRecordNo: 1349, itemID: 14498U, indexNo: 1349, locationAWCS: "S01aa          ", barcodeAWCS: "SD0003GOOD_001_v                    ", actualDestMCID: 14, requestedDestMCID: [14, 76, -1, -1, -1, -1], sortCode: [0, -1, -1, -1, -1, -1], requestedDestStatus: ["Used,FromAwcs,Attempted", "Used,FromAwcs,NotAttempted", "Unused", "Unused", "Unused", "Unused"], comHost: "AwcsConverterMcIf", comMode: "Send", telegramType: "S04"}<"
